rgn_id,year,a_prot_3nm
1,2000,8203.0
1,2001,8203.0
1,2002,8203.0
1,2003,8217.75
1,2004,8804.75
1,2005,23878.0
1,2006,23897.25
1,2007,24059.0
1,2008,24059.0
1,2009,24059.0
1,2010,24201.5
1,2011,24201.5
1,2012,24201.5
1,2013,24201.5
1,2014,24201.5
1,2015,24201.5
2,2000,8203.0
2,2001,8203.0
2,2002,8203.0
2,2003,8217.75
2,2004,8804.75
2,2005,23878.0
2,2006,23897.25
2,2007,24059.0
2,2008,24059.0
2,2009,24059.0
2,2010,24201.5
2,2011,24201.5
2,2012,24201.5
2,2013,24201.5
2,2014,24201.5
2,2015,24201.5
3,2000,8203.0
3,2001,8203.0
3,2002,8203.0
3,2003,8217.75
3,2004,8804.75
3,2005,23878.0
3,2006,23897.25
3,2007,24059.0
3,2008,24059.0
3,2009,24059.0
3,2010,24201.5
3,2011,24201.5
3,2012,24201.5
3,2013,24201.5
3,2014,24201.5
3,2015,24201.5
4,2000,8203.0
4,2001,8203.0
4,2002,8203.0
4,2003,8217.75
4,2004,8804.75
4,2005,23878.0
4,2006,23897.25
4,2007,24059.0
4,2008,24059.0
4,2009,24059.0
4,2010,24201.5
4,2011,24201.5
4,2012,24201.5
4,2013,24201.5
4,2014,24201.5
4,2015,24201.5
5,2000,8203.0
5,2001,8203.0
5,2002,8203.0
5,2003,8217.75
5,2004,8804.75
5,2005,23878.0
5,2006,23897.25
5,2007,24059.0
5,2008,24059.0
5,2009,24059.0
5,2010,24201.5
5,2011,24201.5
5,2012,24201.5
5,2013,24201.5
5,2014,24201.5
5,2015,24201.5
6,2000,8203.0
6,2001,8203.0
6,2002,8203.0
6,2003,8217.75
6,2004,8804.75
6,2005,23878.0
6,2006,23897.25
6,2007,24059.0
6,2008,24059.0
6,2009,24059.0
6,2010,24201.5
6,2011,24201.5
6,2012,24201.5
6,2013,24201.5
6,2014,24201.5
6,2015,24201.5
7,2000,8203.0
7,2001,8203.0
7,2002,8203.0
7,2003,8217.75
7,2004,8804.75
7,2005,23878.0
7,2006,23897.25
7,2007,24059.0
7,2008,24059.0
7,2009,24059.0
7,2010,24201.5
7,2011,24201.5
7,2012,24201.5
7,2013,24201.5
7,2014,24201.5
7,2015,24201.5
8,2000,8203.0
8,2001,8203.0
8,2002,8203.0
8,2003,8217.75
8,2004,8804.75
8,2005,23878.0
8,2006,23897.25
8,2007,24059.0
8,2008,24059.0
8,2009,24059.0
8,2010,24201.5
8,2011,24201.5
8,2012,24201.5
8,2013,24201.5
8,2014,24201.5
8,2015,24201.5
9,2000,8203.0
9,2001,8203.0
9,2002,8203.0
9,2003,8217.75
9,2004,8804.75
9,2005,23878.0
9,2006,23897.25
9,2007,24059.0
9,2008,24059.0
9,2009,24059.0
9,2010,24201.5
9,2011,24201.5
9,2012,24201.5
9,2013,24201.5
9,2014,24201.5
9,2015,24201.5
10,2000,8203.0
10,2001,8203.0
10,2002,8203.0
10,2003,8217.75
10,2004,8804.75
10,2005,23878.0
10,2006,23897.25
10,2007,24059.0
10,2008,24059.0
10,2009,24059.0
10,2010,24201.5
10,2011,24201.5
10,2012,24201.5
10,2013,24201.5
10,2014,24201.5
10,2015,24201.5
11,2000,8203.0
11,2001,8203.0
11,2002,8203.0
11,2003,8217.75
11,2004,8804.75
11,2005,23878.0
11,2006,23897.25
11,2007,24059.0
11,2008,24059.0
11,2009,24059.0
11,2010,24201.5
11,2011,24201.5
11,2012,24201.5
11,2013,24201.5
11,2014,24201.5
11,2015,24201.5
12,2000,8203.0
12,2001,8203.0
12,2002,8203.0
12,2003,8217.75
12,2004,8804.75
12,2005,23878.0
12,2006,23897.25
12,2007,24059.0
12,2008,24059.0
12,2009,24059.0
12,2010,24201.5
12,2011,24201.5
12,2012,24201.5
12,2013,24201.5
12,2014,24201.5
12,2015,24201.5
14,2000,8203.0
14,2001,8203.0
14,2002,8203.0
14,2003,8217.75
14,2004,8804.75
14,2005,23878.0
14,2006,23897.25
14,2007,24059.0
14,2008,24059.0
14,2009,24059.0
14,2010,24201.5
14,2011,24201.5
14,2012,24201.5
14,2013,24201.5
14,2014,24201.5
14,2015,24201.5
15,2000,8203.0
15,2001,8203.0
15,2002,8203.0
15,2003,8217.75
15,2004,8804.75
15,2005,23878.0
15,2006,23897.25
15,2007,24059.0
15,2008,24059.0
15,2009,24059.0
15,2010,24201.5
15,2011,24201.5
15,2012,24201.5
15,2013,24201.5
15,2014,24201.5
15,2015,24201.5
16,2000,8203.0
16,2001,8203.0
16,2002,8203.0
16,2003,8217.75
16,2004,8804.75
16,2005,23878.0
16,2006,23897.25
16,2007,24059.0
16,2008,24059.0
16,2009,24059.0
16,2010,24201.5
16,2011,24201.5
16,2012,24201.5
16,2013,24201.5
16,2014,24201.5
16,2015,24201.5
17,2000,8203.0
17,2001,8203.0
17,2002,8203.0
17,2003,8217.75
17,2004,8804.75
17,2005,23878.0
17,2006,23897.25
17,2007,24059.0
17,2008,24059.0
17,2009,24059.0
17,2010,24201.5
17,2011,24201.5
17,2012,24201.5
17,2013,24201.5
17,2014,24201.5
17,2015,24201.5
